contig_id,proteins
Mycobacterium phage Philonius,72
Mycobacterium phage Phineas,77
Mycobacterium phage Phipps,99
Mycobacterium phage Phlei,81
Mycobacterium phage Phlyer,105
Mycobacterium phage Phrann,67
Mycobacterium phage Phrappuccino,201
Mycobacterium phage PhrostyMug,97
Mycobacterium phage Phrux,141
Mycobacterium phage Pinnie,66
Mycobacterium phage Pinto,87
Mycobacterium phage Pioneer,99
Mycobacterium phage Pipefish,102
Mycobacterium phage Piper2020,98
Mycobacterium phage Pippin,97
Mycobacterium phage Pippy,103
Mycobacterium phage Pipsqueaks,73
Mycobacterium phage Piro94,94
Mycobacterium phage Pistachio,88
Mycobacterium phage Pita2,91
Mycobacterium phage Pleione,236
Mycobacterium phage Plumbus,102
Mycobacterium phage Poenanya,107
Mycobacterium phage Polka14,108
Mycobacterium phage Pollywog,105
Mycobacterium phage PopTart,95
Mycobacterium phage Pops,99
Mycobacterium phage Predator,92
Mycobacterium phage Priamo,98
Mycobacterium phage Priscilla,105
Mycobacterium phage Prithvi,97
Mycobacterium phage Purky,84
Mycobacterium phage PurpleHaze,83
Mycobacterium phage QBert,225
Mycobacterium phage Quasimodo,235
Mycobacterium phage Quesadilla,98
Mycobacterium phage QuickMath,105
Mycobacterium phage Quico,112
Mycobacterium phage Quink,151
Mycobacterium phage Qyrzula,81
Mycobacterium phage Rabbs,65
Mycobacterium phage Rajelicia,89
Mycobacterium phage Rando14,91
Mycobacterium phage Raymond7,63
Mycobacterium phage Rebel,66
Mycobacterium phage RedRock,95
Mycobacterium phage Redi,69
Mycobacterium phage Redno2,231
Mycobacterium phage Refuge,91
Mycobacterium phage Reindeer,140
Mycobacterium phage Rem711,85
Mycobacterium phage Renaud18,112
Mycobacterium phage Reprobate,97
Mycobacterium phage Rey,153
Mycobacterium phage RhynO,73
Mycobacterium phage Rhynn,86
Mycobacterium phage RidgeCB,94
Mycobacterium phage Ringer,91
Mycobacterium phage RitaG,103
Mycobacterium phage Rizal,220
Mycobacterium phage Rockstar,78
Mycobacterium phage Rohr,92
Mycobacterium phage Rosebush,90
Mycobacterium phage Royals2015,109
Mycobacterium phage Rufus,93
Mycobacterium phage Ruotula,94
Mycobacterium phage Rutherferd,91
Mycobacterium phage Ryadel,132
Mycobacterium phage STLscum,100
Mycobacterium phage SWU1,94
Mycobacterium phage SWU2,76
Mycobacterium phage Saal,101
Mycobacterium phage Sagefire,89
Mycobacterium phage Saguaro,93
Mycobacterium phage Sandalphon,104
Mycobacterium phage SarFire,99
Mycobacterium phage SassyB,95
Mycobacterium phage Sauce,230
Mycobacterium phage Sbash,89
Mycobacterium phage Scorpia,85
Mycobacterium phage ScottMcG,221
Mycobacterium phage Scowl,91
Mycobacterium phage Seabastian,111
Mycobacterium phage Seabiscuit,94
Mycobacterium phage Seagreen,105
Mycobacterium phage Sebata,230
Mycobacterium phage Send513,98
Mycobacterium phage Serendipitous,98
Mycobacterium phage Serenity,97
Mycobacterium phage Severus,80
Mycobacterium phage Shandong1,96
Mycobacterium phage Shauna1,107
Mycobacterium phage ShedlockHolmes,100
Mycobacterium phage Sheen,84
Mycobacterium phage ShiLan,107
Mycobacterium phage ShiVal,101
Mycobacterium phage Shipwreck,81
Mycobacterium phage SiSi,99
Mycobacterium phage Sibs6,95
Mycobacterium phage Silverleaf,116
Mycobacterium phage SimranZ1,103
Mycobacterium phage SirDuracell,145
Mycobacterium phage SirPhilip,97
Mycobacterium phage SkiPole,102
Mycobacterium phage SkinnyPete,67
Mycobacterium phage Smairt,100
Mycobacterium phage Smeadley,100
Mycobacterium phage Snazzy,92
Mycobacterium phage Sneeze,64
Mycobacterium phage Snenia,130
Mycobacterium phage SoilDragon,90
Mycobacterium phage Solon,86
Mycobacterium phage Soto,98
Mycobacterium phage Soul22,102
Mycobacterium phage Sparkdehlily,111
Mycobacterium phage Sparky,91
Mycobacterium phage Spartacus,110
Mycobacterium phage SpikeBT,87
Mycobacterium phage Spikelee,104
Mycobacterium phage Spoonbill,103
Mycobacterium phage Spud,222
Mycobacterium phage Squirty,102
Mycobacterium phage StAnnes,110
Mycobacterium phage Stasia,85
Mycobacterium phage Steamy,90
Mycobacterium phage Stinger,95
Mycobacterium phage Suffolk,97
Mycobacterium phage Sumter,90
Mycobacterium phage SuperGrey,103
Mycobacterium phage SwagPigglett,106
Mycobacterium phage SweetiePie,95
Mycobacterium phage Swirley,87
Mycobacterium phage Swish,103
Mycobacterium phage Switzer,91
Mycobacterium phage TChen,101
Mycobacterium phage TDanisky,111
Mycobacterium phage TM4,89
Mycobacterium phage Taheera,60
Mycobacterium phage Taj,110
Mycobacterium phage Tapioca,70
Mycobacterium phage Taquito,94
Mycobacterium phage Tasp14,89
Mycobacterium phage Theia,87
Mycobacterium phage TheloniousMonk,90
Mycobacterium phage ThetaBob,106
Mycobacterium phage Thibault,216
Mycobacterium phage Thonko,108
Mycobacterium phage ThulaThula,80
Mycobacterium phage Thyatira,96
Mycobacterium phage Tiffany,89
Mycobacterium phage Tiger,85
Mycobacterium phage Timshel,85
Mycobacterium phage Tonenili,258
Mycobacterium phage Tortellini,76
Mycobacterium phage Toto,140
Mycobacterium phage Tourach,132
Mycobacterium phage Traft412,86
Mycobacterium phage Trike,65
Mycobacterium phage Trixie,92
Mycobacterium phage Troll4,84
Mycobacterium phage Trouble,94
Mycobacterium phage Turbido,94
Mycobacterium phage Turj99,86
Mycobacterium phage Tweety,109
Mycobacterium phage Twister,87
Mycobacterium phage Typha,127
Mycobacterium phage U2,81
Mycobacterium phage UncleHowie,98
Mycobacterium phage Unicorn,100
Mycobacterium phage UnionJack,86
Mycobacterium phage Urkel,97
Mycobacterium phage Validus,105
Mycobacterium phage Velveteen,100
Mycobacterium phage Veracruz,84
Mycobacterium phage Veteran,94
Mycobacterium phage Vincenzo,98
Mycobacterium phage Violet,90
Mycobacterium phage Vista,101
Mycobacterium phage VohminGhazi,100
Mycobacterium phage Vortex,99
Mycobacterium phage WIVsmall,83
Mycobacterium phage Wachhund,101
Mycobacterium phage Wanda,240
Mycobacterium phage Wee,109
Mycobacterium phage Weirdo19,89
Mycobacterium phage Wheeler,96
Mycobacterium phage Whirlwind,128
Mycobacterium phage Whouxphf,108
Mycobacterium phage Wildcat,148
Mycobacterium phage Wile,85
Mycobacterium phage WillSterrel,104
Mycobacterium phage Willsammy,80
Mycobacterium phage Wizard007,86
Mycobacterium phage XFactor,95
Mycobacterium phage Xavia,71
Mycobacterium phage Xeno,69
Mycobacterium phage Ximenita,102
Mycobacterium phage Xula,74
Mycobacterium phage Yecey3,100
Mycobacterium phage Yuna,99
Mycobacterium phage Yunkel11,100
Mycobacterium phage Zaka,101
Mycobacterium phage Zapner,108
Mycobacterium phage Zavala,97
Mycobacterium phage Zemanar,95
Mycobacterium phage Zerg,104
Mycobacterium phage Zetzy,81
Mycobacterium phage ZoeJ,92
Mycobacterium phage Zolita,85
Mycobacterium phage phiT46-1,78
Mycobacterium virus 244,142
Mycobacterium virus Acadian,97
Mycobacterium virus Alma,96
Mycobacterium virus Anaya,98
Mycobacterium virus Angelica,94
Mycobacterium virus Ardmore,87
Mycobacterium virus Arturo,86
Mycobacterium virus Astro,99
Mycobacterium virus Avani,107
Mycobacterium virus BBPiebs31,96
Mycobacterium virus Babsiella,78
Mycobacterium virus Backyardigan,84
Mycobacterium virus Baka,242
Mycobacterium virus Bask21,147
Mycobacterium virus Benedict,90
Mycobacterium virus Bethlehem,87
Mycobacterium virus Billknuckles,86
Mycobacterium virus Boomer,105
Mycobacterium virus Bron,123
Mycobacterium virus Brujita,74
Mycobacterium virus Bruns,96
Mycobacterium virus Bxb1,86
Mycobacterium virus Bxz2,86
Mycobacterium virus CJW1,141
Mycobacterium virus Che12,98
Mycobacterium virus Che8,112
Mycobacterium virus Che9c,84
Mycobacterium virus Che9d,111
Mycobacterium virus Corndog,122
Mycobacterium virus Courthouse,241
Mycobacterium virus Crimd,95
Mycobacterium virus Cuco,86
Mycobacterium virus D29,77
Mycobacterium virus Deadp,106
Mycobacterium virus Dlane,105
Mycobacterium virus Doom,85
Mycobacterium virus Dorothy,104
Mycobacterium virus Dotproduct,98
Mycobacterium virus Drago,103
Mycobacterium virus Ericb,97
Mycobacterium virus Euphoria,94
Mycobacterium virus Eureka,145
Mycobacterium virus Faith1,129
Mycobacterium virus Fionnbarth,94
Mycobacterium virus Firecracker,128
Mycobacterium virus Fruitloop,102
Mycobacterium virus George,82
Mycobacterium virus Gladiator,96
Mycobacterium virus Goose,86
Mycobacterium virus Gumbie,104
Mycobacterium virus Halo,64
Mycobacterium virus Hammer,104
Mycobacterium virus Heldan,89
Mycobacterium virus Ibhubesi,103
Mycobacterium virus JC27,97
Mycobacterium virus JHC117,85
Mycobacterium virus Jasper,94
Mycobacterium virus Jaws,94
Mycobacterium virus Jeffabunny,92
Mycobacterium virus Joedirt,126
Mycobacterium virus KBG,89
Mycobacterium virus Kostya,143
Mycobacterium virus Kssjeb,92
Mycobacterium virus Kugel,95
Mycobacterium virus L5,90
Mycobacterium virus LHTSCC,91
Mycobacterium virus Larva,97
Mycobacterium virus Lesedi,89
Mycobacterium virus Liefie,61
Mycobacterium virus Littlee,229
Mycobacterium virus Macncheese,99
Mycobacterium virus Marcell,83
Mycobacterium virus Microwolf,85
Mycobacterium virus Mozy,108
Mycobacterium virus Mrgordo,92
Mycobacterium virus Museum,90
Mycobacterium virus Mutaforma13,106
Mycobacterium virus Nepal,100
Mycobacterium virus Omega,237
Mycobacterium virus Optimus,230
Mycobacterium virus PMC,104
Mycobacterium virus Pacc40,101
Mycobacterium virus Packman,93
Mycobacterium virus Peaches,86
Mycobacterium virus Perseus,92
Mycobacterium virus Pixie,100
Mycobacterium virus Porky,147
Mycobacterium virus Pukovnik,88
Mycobacterium virus Pumpkin,143
Mycobacterium virus Ramsey,108
Mycobacterium virus Rebeuca,86
Mycobacterium virus Rockyhorror,107
Mycobacterium virus Rumpelstiltskin,110
Mycobacterium virus SG4,105
Mycobacterium virus Saintus,95
Mycobacterium virus TA17a,95
Mycobacterium virus Wonder,33
Mycobacterium virus Yoshi,116
Mycobacterium virus lockley,90
Mycoplasma phage MAV1,15
Mycoplasma phage phiMFV1,15
Mycoplasma virus P1,11
Myoviridae sp.,61
Myxococcus phage Mx8,86
Natrialba phage PhiCh1,192
Natrinema virus SNJ1,31
Nitrincola phage 1M3-16,144
Nitrosopumilus spindle-shaped virus,49
Nocardia phage NBR1,68
Nodularia phage vB_NspS-kac65v151,206
Nodularia phage vB_NspS-kac68v161,198
Nonlabens phage P12024L,58
Nonlabens phage P12024S,59
Oenococcus phage phi9805,55
Oenococcus phage phiS11,59
Oenococcus phage phiS13,54
Paenibacillus phage BN12,73
Paenibacillus phage C7Cdelta,87
Paenibacillus phage Diva,60
Paenibacillus phage Dragolir,68
Paenibacillus phage Eltigre,67
Paenibacillus phage Fern,68
Paenibacillus phage HB10c2,56
Paenibacillus phage Halcyone,90
Paenibacillus phage Harrison,84
Paenibacillus phage Jacopo,66
Paenibacillus phage Kawika,71
Paenibacillus phage Leyra,75
Paenibacillus phage Likha,65
Paenibacillus phage Lucielle,65
Paenibacillus phage PBL1c,79
Paenibacillus phage PG1,67
Paenibacillus phage Pagassa,70
Paenibacillus phage Rani,61
Paenibacillus phage Scottie,91
Paenibacillus phage Shelly,68
Paenibacillus phage Sitara,74
Paenibacillus phage Tadhana,65
Paenibacillus phage Tripp,92
Paenibacillus phage Unity,78
Paenibacillus phage Vegas,86
Paenibacillus phage Wanderer,72
Paenibacillus phage Willow,68
Paenibacillus phage Xenia,77
Paenibacillus phage Yerffej,69
Paenibacillus phage phiIBB_Pl23,68
Panteoa phage Kyle,113
Pantoea phage LIMElight,55
Pantoea phage LIMEzero,57
Pantoea phage vB_PagM_AAM37,86
Pantoea phage vB_PagM_LIET2,131
Pantoea phage vB_PagM_PSKM,82
Pantoea phage vB_PagM_SSEM1,97
Pantoea phage vB_PagS_AAS23,92
Pantoea phage vB_PagS_Vid5,99
Parabacteroides phage YZ-2015a,6
Parabacteroides phage YZ-2015b,4
Paracoccus phage Shpa,56
Paracoccus phage vB_PmaS-R3,52
Pasteurella phage PHB01,43
Pasteurella phage vB_PmuP_PHB02,47
Pasteurella virus F108,44
Pectinobacterium phage PEAT2,55
Pectinobacterium phage vB_PcaM_CBB,605
Pectobacterium bacteriophage PM2,291
Pectobacterium phage Arno160,48
Pectobacterium phage Clickz,56
Pectobacterium phage DU_PP_II,42
Pectobacterium phage DU_PP_V,127
Pectobacterium phage Gaspode,60
Pectobacterium phage Jarilo,46
Pectobacterium phage Khlen,55
Pectobacterium phage Koot,53
Pectobacterium phage Lelidair,57
Pectobacterium phage MA11,38
Pectobacterium phage MA12,38
Pectobacterium phage My1,149
Pectobacterium phage Nepra,92
Pectobacterium phage Nobby,53
Pectobacterium phage PM1,63
Pectobacterium phage PP1,48
Pectobacterium phage PP101,79
Pectobacterium phage PP16,57
Pectobacterium phage PP2,47
Pectobacterium phage PP47,54
Pectobacterium phage PP74,50
Pectobacterium phage PP81,53
Pectobacterium phage PP90,56
Pectobacterium phage PP99,56
Pectobacterium phage PPWS1,55
Pectobacterium phage PPWS2,60
Pectobacterium phage PPWS4,49
Pectobacterium phage Peat1,61
Pectobacterium phage PhiM1,52
Pectobacterium phage Phoria,55
Pectobacterium phage ZF40,68
Pectobacterium phage Zenivior,54
Pectobacterium phage phiA41,97
Pectobacterium phage phiTE,242
Pectobacterium phage vB_PatP_CB1,97
Pectobacterium phage vB_PatP_CB4,100
Pectobacterium phage vB_PatP_CB5,59
Pediococcus phage cIP1,57
Pelagibacter phage HTVC008M,198
Pelagibacter phage HTVC010P,64
Pelagibacter phage HTVC011P,45
Pelagibacter phage HTVC019P,59
Phage Gifsy-1,58
Phage Gifsy-2,55
Phage MedPE-SWcel-C56,53
Phage NBEco001,172
Phage NBEco002,171
Phage NBSal003,170
Phage NBSal005,178
Phormidium phage MIS-PhV1A,62
Phormidium phage MIS-PhV1B,57
Phormidium virus WMP3,41
Phormidium virus WMP4,45
Photobacterium phage PDCC-1,214
Planktothrix phage PaV-LD,142
Polaribacter phage P12002L,82
Polaribacter phage P12002S,86
Prochlorococcus phage MED4-184,59
Prochlorococcus phage MED4-213,216
Prochlorococcus phage P-GSP1,49
Prochlorococcus phage P-HM1,241
Prochlorococcus phage P-HM2,242
Prochlorococcus phage P-RSM4,239
Prochlorococcus phage P-SSM2,334
Prochlorococcus phage P-SSM3,214
Prochlorococcus phage P-SSM4,221
Prochlorococcus phage P-SSM7,237
Prochlorococcus phage P-SSP10,49
Prochlorococcus phage P-SSP3,53
Prochlorococcus phage P-TIM68,246
Prochlorococcus phage Syn1,234
Prochlorococcus phage Syn33,227
Prochlorococcus virus PSSP7,58
Propionibacterium phage ATCC29399B_C,46
Propionibacterium phage ATCC29399B_T,46
Propionibacterium phage Anatole,55
Propionibacterium phage Attacne,45
Propionibacterium phage B22,61
Propionibacterium phage B3,57
Propionibacterium phage B5,10
Propionibacterium phage BruceLethal,44
Propionibacterium phage Doucette,61
Propionibacterium phage E6,60
Propionibacterium phage Enoki,45
Propionibacterium phage G4,69
Propionibacterium phage Keiki,45
Propionibacterium phage Kubed,44
Propionibacterium phage Lauchelly,45
Propionibacterium phage Moyashi,44
Propionibacterium phage MrAK,46
Propionibacterium phage Ouroboros,45
Propionibacterium phage P1.1,45
Propionibacterium phage P100D,47
Propionibacterium phage P100_1,47
Propionibacterium phage P100_A,45
Propionibacterium phage P101A,47
Propionibacterium phage P104A,45
Propionibacterium phage P105,45
Propionibacterium phage P14,47
Propionibacterium phage P9.1,45
Propionibacterium phage PA1-14,45
Propionibacterium phage PA6,48
Propionibacterium phage PAC1,42
Propionibacterium phage PAD20,45
Propionibacterium phage PAS50,46
Propionibacterium phage PFR1,56
Propionibacterium phage PFR2,58
Propionibacterium phage PHL009M11,45
Propionibacterium phage PHL010M04,45
Propionibacterium phage PHL025M00,43
Propionibacterium phage PHL030N00,45
Propionibacterium phage PHL037M02,45
Propionibacterium phage PHL041M10,45
Propionibacterium phage PHL055N00,45
Propionibacterium phage PHL060L00,46
Propionibacterium phage PHL067M01,46
Propionibacterium phage PHL067M10,45
Propionibacterium phage PHL070N00,44
Propionibacterium phage PHL071N05,45
Propionibacterium phage PHL082M00,47
Propionibacterium phage PHL082M03,46
Propionibacterium phage PHL085N00,44
Propionibacterium phage PHL092M00,45
Propionibacterium phage PHL095N00,45
Propionibacterium phage PHL111M01,45
Propionibacterium phage PHL112N00,46
Propionibacterium phage PHL113M01,44
Propionibacterium phage PHL114L00,46
Propionibacterium phage PHL116M00,46
Propionibacterium phage PHL117M00,45
Propionibacterium phage PHL117M01,46
Propionibacterium phage PHL132N00,42
Propionibacterium phage PHL141N00,45
Propionibacterium phage PHL150M00,45
Propionibacterium phage PHL151M00,46
Propionibacterium phage PHL151N00,46
Propionibacterium phage PHL152M00,45
Propionibacterium phage PHL163M00,46
Propionibacterium phage PHL171M01,45
Propionibacterium phage PHL179M00,45
Propionibacterium phage PHL194M00,45
Propionibacterium phage PHL199M00,45
Propionibacterium phage PHL301M00,45
Propionibacterium phage PHL308M00,45
Propionibacterium phage Pacnes 2012-15,45
Propionibacterium phage Pirate,44
Propionibacterium phage Procrass1,45
Propionibacterium phage QueenBey,43
Propionibacterium phage SKKY,47
Propionibacterium phage Solid,45
Propionibacterium phage Stormborn,46
Propionibacterium phage Wizzo,44
Proteus phage Mydo,264
Proteus phage Myduc,79
Proteus phage P16-2532,86
Proteus phage PM 116,50
Proteus phage PM 75,25
Proteus phage PM 85,23
Proteus phage PM 93,47
Proteus phage PM135,102
Proteus phage PM16,46
Proteus phage PM2,257
Proteus phage PM87,57
Proteus phage Privateer,144
Proteus phage Stubb,148
Proteus phage VB_PmiS-Isfahan,91
Proteus phage pPM_01,70
Proteus phage phiP4-3,270
Proteus phage vB_PmiM_Pm5461,256
Proteus phage vB_PmiP_Pm5460,53
Providencia phage Kokobel1,70
Providencia phage PSTCR5,152
Providencia phage Redjac,41
Providencia phage vB PstP PS3,52
Providencia phage vB_PreS-PibeRecoleta,73
Providencia phage vB_PreS-Stilesk,73
Providencia phage vB_PreS_PR1,157
Pseudoalteromonas phage BS5,65
Pseudoalteromonas phage C5a,46
Pseudoalteromonas phage Cr39582,20
Pseudoalteromonas phage H101,228
Pseudoalteromonas phage H103,75
Pseudoalteromonas phage H105/1,52
Pseudoalteromonas phage HP1,57
Pseudoalteromonas phage PH1,54
Pseudoalteromonas phage Pq0,56
Pseudoalteromonas phage RIO-1,56
Pseudoalteromonas phage SL20,95
Pseudoalteromonas phage pYD6-A,99
Pseudoalteromonas virus PM2,22
Pseudomonad phage gh-1,42
Pseudomonas phage 14-1,90
Pseudomonas phage 17A,46
Pseudomonas phage 201phi2-1,461
Pseudomonas phage 22PfluR64PP,53
Pseudomonas phage 73,52
Pseudomonas phage AF,65
Pseudomonas phage Achelous,47
Pseudomonas phage Alpheus,47
Pseudomonas phage Andromeda,46
Pseudomonas phage B3,59
Pseudomonas phage Bf7,46
Pseudomonas phage Bjorn,69
Pseudomonas phage BrSP1,94
Pseudomonas phage C11,172
Pseudomonas phage CHA_P1,166
Pseudomonas phage DL54,71
Pseudomonas phage DL60,89
Pseudomonas phage DL62,55
Pseudomonas phage DL64,90
Pseudomonas phage DL68,92
Pseudomonas phage Dobby,49
Pseudomonas phage EL,201
Pseudomonas phage EPa61,92
Pseudomonas phage Epa13,91
Pseudomonas phage Epa14,93
Pseudomonas phage Epa5,6
Pseudomonas phage Epa7,94
Pseudomonas phage F10,63
Pseudomonas phage F8,91
Pseudomonas phage H70,58
Pseudomonas phage Henninger,52
Pseudomonas phage JBD24,58
Pseudomonas phage JBD25,55
Pseudomonas phage JBD30,56
Pseudomonas phage JBD44,80
Pseudomonas phage JBD5,59
Pseudomonas phage JBD67,52
Pseudomonas phage JBD69,57
Pseudomonas phage JBD88a,55
Pseudomonas phage JBD93,55
Pseudomonas phage JD024,58
Pseudomonas phage JD18,52
Pseudomonas phage JG004,161
Pseudomonas phage JG024,93
Pseudomonas phage K5,178
Pseudomonas phage K8,178
Pseudomonas phage KPP10,158
Pseudomonas phage KPP12,88
Pseudomonas phage KPP21,113
Pseudomonas phage KPP25,88
Pseudomonas phage LBL3,88
Pseudomonas phage LIT1,90
Pseudomonas phage LKA1,57
Pseudomonas phage LKD16,53
Pseudomonas phage LKO4,89
Pseudomonas phage LMA2,94
Pseudomonas phage LUZ19,54
Pseudomonas phage LUZ7,115
Pseudomonas phage Lana,132
Pseudomonas phage Littlefix,95
Pseudomonas phage Lu11,391
Pseudomonas phage MD8,64
Pseudomonas phage MP1412,77
Pseudomonas phage MP42,53
Pseudomonas phage MP48,50
Pseudomonas phage MPK6,50
Pseudomonas phage MPK7,53
Pseudomonas phage NH-4,94
Pseudomonas phage NP1,74
Pseudomonas phage NV1,64
Pseudomonas phage Nerthus,45
Pseudomonas phage Njord,44
Pseudomonas phage Noxifer,334
Pseudomonas phage O4,76
Pseudomonas phage OBP,309
Pseudomonas phage PA01,92
Pseudomonas phage PA10,127
Pseudomonas phage PA11,70
Pseudomonas phage PA26,88
Pseudomonas phage PA5,101
Pseudomonas phage PA7,337
Pseudomonas phage PAE1,88
Pseudomonas phage PAJU2,79
Pseudomonas phage PAK_P1,181
Pseudomonas phage PAK_P2,176
Pseudomonas phage PAK_P3,165
Pseudomonas phage PAK_P4,172
Pseudomonas phage PAK_P5,164
Pseudomonas phage PAXYB1,60
Pseudomonas phage PB1,93
Pseudomonas phage PEV2,93
Pseudomonas phage PFP1,45
Pseudomonas phage PMBT14,76
Pseudomonas phage PMBT3,116
Pseudomonas phage PP7,4
Pseudomonas phage PPPL-1,49
Pseudomonas phage PPpW-3,66
Pseudomonas phage PPpW-4,50
Pseudomonas phage PRR1,4
Pseudomonas phage PS-1,79
Pseudomonas phage PT2,54
Pseudomonas phage PT5,52
Pseudomonas phage Pa2,95
Pseudomonas phage PaBG,317
Pseudomonas phage PaGU11,90
Pseudomonas phage PaMx11,81
Pseudomonas phage PaMx25,74
Pseudomonas phage PaMx28,74
Pseudomonas phage PaMx41,55
Pseudomonas phage PaMx42,56
Pseudomonas phage PaMx74,75
Pseudomonas phage PaP1,167
Pseudomonas phage PaP2,58
Pseudomonas phage PaP4,70
Pseudomonas phage PaoP5,173
Pseudomonas phage Persinger,63
Pseudomonas phage Pf-10,46
Pseudomonas phage Pf3,9
Pseudomonas phage Phi-S1,47
Pseudomonas phage PhiCHU,73
Pseudomonas phage PhiPA3,375
Pseudomonas phage PollyC,49
Pseudomonas phage PspYZU01,67
Pseudomonas phage PspYZU05,224
Pseudomonas phage PspYZU08,48
Pseudomonas phage R12,90
Pseudomonas phage R26,93
Pseudomonas phage RLP,56
Pseudomonas phage SL1,90
Pseudomonas phage SL2,355
Pseudomonas phage SM1,129
Pseudomonas phage SN,92
Pseudomonas phage TL,65
Pseudomonas phage UFV-P2,75
Pseudomonas phage UNO-SLW1,48
Pseudomonas phage VCM,172
Pseudomonas phage VSW-3,46
Pseudomonas phage YH30,86
Pseudomonas phage YH6,90
Pseudomonas phage YMC11/02/R656,113
Pseudomonas phage YMC11/06/C171_PPU_BP,49
Pseudomonas phage YMC11/07/P54_PAE_BP,73
Pseudomonas phage ZC01,77
Pseudomonas phage ZC03,85
Pseudomonas phage ZC08,83
Pseudomonas phage Zigelbrucke,171
Pseudomonas phage Zuri,98
Pseudomonas phage antinowhere,92
Pseudomonas phage crassa,92
Pseudomonas phage datas,89
Pseudomonas phage inbricus,76
Pseudomonas phage nickie,161
Pseudomonas phage pf16,237
Pseudomonas phage phCDa,98
Pseudomonas phage phi-2,43
Pseudomonas phage phi12,15
Pseudomonas phage phi13,13
Pseudomonas phage phi15,50
Pseudomonas phage phi2,52
Pseudomonas phage phi2954,14
Pseudomonas phage phi297,69
Pseudomonas phage phi3,36
Pseudomonas phage phi8,19
Pseudomonas phage phiIBB-PAA2,69
Pseudomonas phage phiIBB-PF7A,52
Pseudomonas phage phiKMV,49
Pseudomonas phage phiKTN6,91
Pseudomonas phage phiMK,172
Pseudomonas phage phiNFS,49
Pseudomonas phage phiNN,13
Pseudomonas phage phiNV3,48
Pseudomonas phage phiPMW,229
Pseudomonas phage phiPSA1,52
Pseudomonas phage phiPSA2,47
Pseudomonas phage phiPsa17,49
Pseudomonas phage phiPsa374,170
Pseudomonas phage phiR18,86
Pseudomonas phage phiYY,18
Pseudomonas phage phikF77,53
Pseudomonas phage shl2,50
Pseudomonas phage tabernarius,89
Pseudomonas phage tf,72
Pseudomonas phage uligo,46
Pseudomonas phage vB_Pae-Kakheti25,58
Pseudomonas phage vB_Pae-SS2019XI,83
Pseudomonas phage vB_Pae-TbilisiM32,51
Pseudomonas phage vB_PaeM_C1-14_Ab28,91
Pseudomonas phage vB_PaeM_C2-10_Ab02,175
Pseudomonas phage vB_PaeM_C2-10_Ab1,158
Pseudomonas phage vB_PaeM_CEB_DP1,92
Pseudomonas phage vB_PaeM_E215,95
Pseudomonas phage vB_PaeM_E217,94
Pseudomonas phage vB_PaeM_G1,156
Pseudomonas phage vB_PaeM_LS1,93
Pseudomonas phage vB_PaeM_MAG1,174
Pseudomonas phage vB_PaeM_PAO1_Ab03,156
Pseudomonas phage vB_PaeM_PAO1_Ab27,93
Pseudomonas phage vB_PaeM_PS24,153
Pseudomonas phage vB_PaeM_SCUT-S1,94
Pseudomonas phage vB_PaeM_USP_1,87
Pseudomonas phage vB_PaeP_130_113,62
Pseudomonas phage vB_PaeP_C2-10_Ab09,83
Pseudomonas phage vB_PaeP_C2-10_Ab22,71
Pseudomonas phage vB_PaeP_MAG4,94
Pseudomonas phage vB_PaeP_PAO1_1-15pyo,49
Pseudomonas phage vB_PaeP_PAO1_Ab05,54
Pseudomonas phage vB_PaeP_PPA-ABTNL,54
Pseudomonas phage vB_PaeP_Tr60_Ab31,69
Pseudomonas phage vB_PaeP_p2-10_Or1,58
Pseudomonas phage vB_PaeS_PAO1_Ab18,76
Pseudomonas phage vB_PaeS_PAO1_Ab19,78
Pseudomonas phage vB_PaeS_PAO1_Ab30,59
Pseudomonas phage vB_PaeS_PM105,56
Pseudomonas phage vB_PaeS_SCH_Ab26,52
Pseudomonas phage vB_Pae_BR319a,45
Pseudomonas phage vB_Pae_PS44,97
Pseudomonas phage vB_PsyM_KIL1,159
Pseudomonas phage vB_PsyM_KIL4,167
Pseudomonas phage vB_PsyP_3MF5,49
Pseudomonas virus 119X,53
Pseudomonas virus D3,99
Pseudomonas virus D3112,55
Pseudomonas virus DMS3,52
Pseudomonas virus F116,70
Pseudomonas virus FHA0480,55
Pseudomonas virus H66,71
Pseudomonas virus KNP,50
Pseudomonas virus LPB1,54
Pseudomonas virus LUZ24,68
Pseudomonas virus M6,85
Pseudomonas virus MP22,51
Pseudomonas virus MP29,51
Pseudomonas virus MP38,51
Pseudomonas virus PA1KOR,51
Pseudomonas virus PA8P1,93
Pseudomonas virus PMG1,96
Pseudomonas virus Pa193,92
Pseudomonas virus PaP3,72
Pseudomonas virus Pf1,15
Pseudomonas virus Pf1 ERZ-2017,47
Pseudomonas virus WRT,49
Pseudomonas virus Yua,77
Pseudomonas virus phi6,13
Pseudomonas virus phiCTX,47
Pseudomonas virus phiKZ,369
Psychrobacter phage Psymv2,49
Psychrobacter phage pOW20-A,71
Puniceispirillum phage HMO-2011,74
Pyrobaculum filamentous virus 1,39
Pyrobaculum spherical virus,48
Pyrococcus abyssi virus 1,25
Ralstonia phage 1 NP-2014,16
Ralstonia phage Adzire,58
Ralstonia phage Anchaing,53
Ralstonia phage Bakoly,62
Ralstonia phage Cimandef,65
Ralstonia phage Claudette,70
Ralstonia phage DU_RP_I,39
